Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Toledo,Weekly,"2019-02-10 00:00:00",Organic,1.543549171,5884.48,58.48,599.47,0.00,3036.44,0.00,0.00,0.00,2190.10
Toledo,Weekly,"2019-02-17 00:00:00",Organic,1.619212250,5843.87,67.22,758.37,0.00,2479.30,0.00,0.00,0.00,2538.98
Toledo,Weekly,"2019-02-24 00:00:00",Organic,1.651448519,5838.70,77.56,759.60,0.00,2409.33,0.00,0.00,0.00,2592.21
Toledo,Weekly,"2019-03-03 00:00:00",Organic,1.600494738,5024.48,74.46,606.35,0.00,2261.40,0.00,0.00,0.00,2082.27
Toledo,Weekly,"2019-03-10 00:00:00",Organic,1.552147120,5392.21,74.33,569.46,0.00,2979.47,0.00,0.00,0.00,1768.95
Toledo,Weekly,"2019-03-17 00:00:00",Organic,1.653718213,5512.25,61.09,669.31,0.00,2317.60,0.00,0.00,0.00,2464.25
Toledo,Weekly,"2019-03-24 00:00:00",Organic,1.365012296,6187.66,98.30,1012.18,0.00,2007.98,0.00,0.00,0.00,3069.21
Toledo,Weekly,"2019-03-31 00:00:00",Organic,1.414275094,5340.98,43.88,937.41,0.00,1315.95,0.00,0.00,0.00,3043.73
Toledo,Weekly,"2019-04-07 00:00:00",Organic,1.805724812,5015.98,70.45,727.08,0.00,1376.02,0.00,0.00,0.00,2842.43
Toledo,Weekly,"2019-04-14 00:00:00",Organic,1.445627403,6580.95,82.87,1025.15,0.00,1447.52,0.00,0.00,0.00,4025.42
Toledo,Weekly,"2019-04-21 00:00:00",Organic,1.678987992,5418.58,100.43,959.67,0.00,1166.85,0.00,0.00,0.00,3191.63
Toledo,Weekly,"2019-04-28 00:00:00",Organic,2.082999037,4625.91,78.45,660.85,0.00,1435.01,0.00,0.00,0.00,2451.59
Toledo,Weekly,"2019-05-05 00:00:00",Organic,1.864967376,5167.72,104.85,645.01,0.00,1653.97,0.00,0.00,0.00,2763.89
Toledo,Weekly,"2019-05-12 00:00:00",Organic,1.922226108,4395.34,78.40,522.26,0.00,1470.08,0.00,0.00,0.00,2324.60
Toledo,Weekly,"2019-05-19 00:00:00",Organic,2.086387948,3974.36,83.78,528.12,0.00,1319.71,0.00,0.00,0.00,2042.74
Toledo,Weekly,"2019-05-26 00:00:00",Organic,2.119397131,4679.56,74.33,456.59,0.00,1899.58,0.00,0.00,0.00,2249.06
Toledo,Weekly,"2019-06-02 00:00:00",Organic,1.867928650,5261.42,60.95,861.22,0.00,1610.30,0.00,0.00,0.00,2728.96
Toledo,Weekly,"2019-06-09 00:00:00",Organic,1.811906284,4845.59,83.66,723.76,0.00,1229.07,0.00,0.00,0.00,2809.09
Toledo,Weekly,"2019-06-16 00:00:00",Organic,2.147917406,4539.61,43.81,505.76,0.00,1620.51,0.00,0.00,0.00,2369.53
Toledo,Weekly,"2019-06-23 00:00:00",Organic,2.218805565,4384.26,99.42,632.34,0.00,1425.48,0.00,0.00,0.00,2227.02
Toledo,Weekly,"2019-06-30 00:00:00",Organic,2.389840332,4224.85,137.92,694.92,0.00,1610.87,0.00,0.00,0.00,1781.13
Toledo,Weekly,"2019-07-07 00:00:00",Organic,2.408927442,4754.92,158.96,765.69,0.00,1718.37,0.00,0.00,0.00,2111.90
Toledo,Weekly,"2019-07-14 00:00:00",Organic,2.292872223,4537.68,169.91,595.35,0.00,1844.67,0.00,0.00,0.00,1927.75
Toledo,Weekly,"2019-07-21 00:00:00",Organic,2.294770830,4706.04,122.18,557.38,0.00,1870.99,0.00,0.00,0.00,2155.48
Toledo,Weekly,"2019-07-28 00:00:00",Organic,2.216505332,4543.69,110.78,581.90,0.00,1805.17,0.00,0.00,0.00,2045.84
Toledo,Weekly,"2019-08-04 00:00:00",Organic,2.364091055,4820.20,116.21,606.88,0.00,1723.89,0.00,0.00,0.00,2373.22
Toledo,Weekly,"2019-08-11 00:00:00",Organic,2.358178948,4244.06,102.26,512.37,0.00,1278.08,0.00,0.00,0.00,2351.34
Toledo,Weekly,"2019-08-18 00:00:00",Organic,2.267089586,3192.84,102.41,375.04,0.00,1152.99,0.00,0.00,0.00,1562.40
Toledo,Weekly,"2019-08-25 00:00:00",Organic,2.265907502,2953.89,108.55,324.22,0.00,919.30,0.00,0.00,0.00,1601.82
Toledo,Weekly,"2019-09-01 00:00:00",Organic,2.130972799,3347.19,126.25,393.69,0.00,1335.03,0.00,0.00,0.00,1492.22
Toledo,Weekly,"2019-09-08 00:00:00",Organic,1.950199738,3598.14,41.31,448.40,0.00,1339.41,0.00,0.00,0.00,1769.02
Toledo,Weekly,"2019-09-15 00:00:00",Organic,1.876235765,3987.28,95.57,471.19,0.00,1723.71,0.00,0.00,0.00,1696.82
Toledo,Weekly,"2019-09-22 00:00:00",Organic,1.933936425,4098.20,43.85,356.12,0.00,2210.54,0.00,0.00,0.00,1487.69
Toledo,Weekly,"2019-09-29 00:00:00",Organic,1.832551348,4176.14,71.68,317.27,0.00,2580.71,0.00,0.00,0.00,1206.48
Toledo,Weekly,"2019-10-06 00:00:00",Organic,1.741438642,4298.00,35.74,280.65,0.00,2506.63,0.00,0.00,0.00,1474.98
Toledo,Weekly,"2019-10-13 00:00:00",Organic,1.694702931,4739.41,71.52,568.16,0.00,2008.17,0.00,0.00,0.00,2091.56
Toledo,Weekly,"2019-10-20 00:00:00",Organic,1.617772058,3973.70,76.19,463.20,0.00,1926.19,0.00,0.00,0.00,1508.12
Toledo,Weekly,"2019-10-27 00:00:00",Organic,1.573106570,4100.78,91.18,418.47,0.00,2044.07,0.00,0.00,0.00,1547.05
Toledo,Weekly,"2019-11-03 00:00:00",Organic,1.594404677,3616.01,68.86,525.73,0.00,1619.56,0.00,0.00,0.00,1401.86
Toledo,Weekly,"2019-11-10 00:00:00",Organic,1.825784702,2305.72,56.94,265.70,0.00,1015.18,0.00,0.00,0.00,967.91
Toledo,Weekly,"2019-11-17 00:00:00",Organic,1.851021704,3072.88,79.92,320.13,0.00,1337.02,0.00,0.00,0.00,1335.81
Toledo,Weekly,"2019-11-24 00:00:00",Organic,1.795894113,3146.45,68.94,337.62,0.00,1512.90,0.00,0.00,0.00,1226.99
Toledo,Weekly,"2019-12-01 00:00:00",Organic,1.831314396,2492.51,44.41,222.19,0.00,1035.75,0.00,0.00,0.00,1190.16
Toledo,Weekly,"2019-12-08 00:00:00",Organic,1.891868788,2560.21,52.69,339.74,0.00,1068.56,0.00,0.00,0.00,1099.21
Toledo,Weekly,"2019-12-15 00:00:00",Organic,1.913470590,2529.81,73.27,399.11,0.00,964.31,0.00,0.00,0.00,1093.11
Toledo,Weekly,"2019-12-22 00:00:00",Organic,1.840786337,2692.04,73.57,413.23,0.00,924.15,0.00,0.00,0.00,1281.09
Toledo,Weekly,"2019-12-29 00:00:00",Organic,1.592131163,3220.39,77.30,590.07,0.00,861.55,0.00,0.00,0.00,1691.47
"West Tex/New Mexico",Weekly,"2019-01-07 00:00:00",Organic,1.430891649,22276.34,1759.89,1289.67,1721.76,13433.96,0.00,0.00,0.00,4071.06
"West Tex/New Mexico",Weekly,"2019-01-13 00:00:00",Organic,1.463403239,17957.38,1247.71,1518.94,1515.16,10538.51,0.00,0.00,0.00,3137.07
"West Tex/New Mexico",Weekly,"2019-01-20 00:00:00",Organic,1.494390532,22606.38,1838.48,1682.95,2542.05,12182.55,0.00,0.00,0.00,4360.36
"West Tex/New Mexico",Weekly,"2019-01-27 00:00:00",Organic,1.415185490,22239.64,1605.11,1632.47,1479.48,13034.70,0.00,0.00,0.00,4487.88
"West Tex/New Mexico",Weekly,"2019-02-03 00:00:00",Organic,1.314296998,19264.10,1012.00,1839.01,1325.00,12201.00,0.00,0.00,0.00,2887.09
"West Tex/New Mexico",Weekly,"2019-02-10 00:00:00",Organic,1.313913627,21029.35,1925.43,1439.23,1505.14,13206.90,0.00,0.00,0.00,2952.65
"West Tex/New Mexico",Weekly,"2019-02-17 00:00:00",Organic,1.286205490,21111.61,1648.59,1291.99,1213.28,13515.21,0.00,0.00,0.00,3442.54
"West Tex/New Mexico",Weekly,"2019-02-24 00:00:00",Organic,1.372069347,21892.56,2097.21,1624.14,1609.94,12141.15,0.00,0.00,0.00,4420.12
"West Tex/New Mexico",Weekly,"2019-03-03 00:00:00",Organic,1.277658711,24854.30,2736.63,1668.17,1384.90,13631.10,0.00,0.00,0.00,5433.49
"West Tex/New Mexico",Weekly,"2019-03-10 00:00:00",Organic,1.328226864,20400.32,2246.71,1499.91,1415.07,10265.72,0.00,0.00,0.00,4972.92
"West Tex/New Mexico",Weekly,"2019-03-17 00:00:00",Organic,1.331617840,22069.66,1875.76,1745.13,963.75,13166.28,0.00,0.00,0.00,4318.73
"West Tex/New Mexico",Weekly,"2019-03-24 00:00:00",Organic,1.343694459,34338.99,1369.45,6525.85,8408.78,14598.41,0.00,0.00,0.00,3436.51
"West Tex/New Mexico",Weekly,"2019-03-31 00:00:00",Organic,1.404722067,19446.51,1016.24,3339.84,897.47,10469.68,0.00,0.00,0.00,3723.27
"West Tex/New Mexico",Weekly,"2019-04-07 00:00:00",Organic,1.271680851,24450.65,1515.58,1310.19,1128.12,14790.56,0.00,0.00,0.00,5706.19
"West Tex/New Mexico",Weekly,"2019-04-14 00:00:00",Organic,1.413674317,25064.66,1655.48,1398.77,2085.50,14457.45,0.00,0.00,0.00,5467.46
"West Tex/New Mexico",Weekly,"2019-04-21 00:00:00",Organic,1.720188684,19191.38,1360.20,1367.06,1717.87,10037.61,0.00,0.00,0.00,4708.64
"West Tex/New Mexico",Weekly,"2019-04-28 00:00:00",Organic,2.057402776,12739.19,1223.66,2332.84,1242.19,4492.95,0.00,0.00,0.00,3447.55
"West Tex/New Mexico",Weekly,"2019-05-05 00:00:00",Organic,1.637490868,18738.16,1663.90,1103.39,1939.29,10260.08,0.00,0.00,0.00,3771.51
"West Tex/New Mexico",Weekly,"2019-05-12 00:00:00",Organic,1.721891782,17916.96,1473.27,1319.04,2334.24,8764.35,0.00,0.00,0.00,4026.06
"West Tex/New Mexico",Weekly,"2019-05-19 00:00:00",Organic,1.801805415,14756.15,1532.55,1044.21,1910.92,6036.71,0.00,0.00,0.00,4231.75
"West Tex/New Mexico",Weekly,"2019-05-26 00:00:00",Organic,1.574295490,20344.75,1498.69,1194.11,1609.45,11661.30,0.00,0.00,0.00,4381.21
"West Tex/New Mexico",Weekly,"2019-06-02 00:00:00",Organic,1.350467147,19109.81,1550.98,922.10,1518.91,9617.08,0.00,0.00,0.00,5500.73
"West Tex/New Mexico",Weekly,"2019-06-09 00:00:00",Organic,1.811924608,11962.51,1383.67,947.64,2238.85,2179.54,0.00,0.00,0.00,5212.80
"West Tex/New Mexico",Weekly,"2019-06-16 00:00:00",Organic,1.708419908,19876.60,1537.26,1002.31,2990.95,9154.03,0.00,0.00,0.00,5192.04
"West Tex/New Mexico",Weekly,"2019-06-23 00:00:00",Organic,2.067393373,10888.94,1141.05,804.30,1558.00,3402.92,0.00,0.00,0.00,3982.68
"West Tex/New Mexico",Weekly,"2019-06-30 00:00:00",Organic,1.908221563,16552.15,987.68,664.13,2674.79,8757.91,0.00,0.00,0.00,3467.64
"West Tex/New Mexico",Weekly,"2019-07-07 00:00:00",Organic,1.622786768,17078.22,1399.92,658.31,1298.53,8595.58,0.00,0.00,0.00,5125.88
"West Tex/New Mexico",Weekly,"2019-07-14 00:00:00",Organic,1.826578131,14562.56,1059.08,603.14,2448.50,6464.85,0.00,0.00,0.00,3986.99
"West Tex/New Mexico",Weekly,"2019-07-21 00:00:00",Organic,1.604090108,18343.58,926.62,690.32,1872.43,11155.33,0.00,0.00,0.00,3698.88
"West Tex/New Mexico",Weekly,"2019-07-28 00:00:00",Organic,1.567499050,17678.40,1036.63,695.77,2022.22,10467.06,0.00,0.00,0.00,3456.73
"West Tex/New Mexico",Weekly,"2019-08-04 00:00:00",Organic,1.520334826,18048.31,1204.62,580.55,1974.20,10088.66,0.00,0.00,0.00,4200.27
"West Tex/New Mexico",Weekly,"2019-08-11 00:00:00",Organic,1.596566238,21681.53,1195.86,623.77,2243.34,13216.48,0.00,0.00,0.00,4402.08
"West Tex/New Mexico",Weekly,"2019-08-18 00:00:00",Organic,1.596854928,19625.82,1211.18,540.39,1174.29,11534.12,0.00,0.00,0.00,5165.84
"West Tex/New Mexico",Weekly,"2019-08-25 00:00:00",Organic,1.473177507,20033.90,1069.79,530.45,1545.32,13832.96,0.00,0.00,0.00,3055.38
"West Tex/New Mexico",Weekly,"2019-09-01 00:00:00",Organic,1.475673020,21379.27,1007.51,495.94,1641.40,13977.21,0.00,0.00,0.00,4257.21
"West Tex/New Mexico",Weekly,"2019-09-08 00:00:00",Organic,1.392044289,24793.58,936.06,427.74,1923.71,17392.86,0.00,0.00,0.00,4113.21
"West Tex/New Mexico",Weekly,"2019-09-15 00:00:00",Organic,1.320636883,29762.62,1297.91,451.20,1437.20,21837.90,0.00,0.00,0.00,4738.41
"West Tex/New Mexico",Weekly,"2019-09-22 00:00:00",Organic,1.507542042,24104.14,1570.76,304.65,1515.34,15956.85,0.00,0.00,0.00,4756.53
"West Tex/New Mexico",Weekly,"2019-09-29 00:00:00",Organic,1.508275797,24020.94,1052.11,422.23,1449.45,16760.80,0.00,0.00,0.00,4336.35
"West Tex/New Mexico",Weekly,"2019-10-06 00:00:00",Organic,1.468193856,23421.64,1163.44,280.22,1258.48,16399.39,0.00,0.00,0.00,4320.11
"West Tex/New Mexico",Weekly,"2019-10-13 00:00:00",Organic,1.466894917,21707.78,1342.95,324.93,871.09,15151.54,0.00,0.00,0.00,4017.28
"West Tex/New Mexico",Weekly,"2019-10-20 00:00:00",Organic,1.481806322,21323.76,939.05,232.04,1409.28,15914.51,0.00,0.00,0.00,2828.88
"West Tex/New Mexico",Weekly,"2019-10-27 00:00:00",Organic,1.473827054,20185.81,821.66,285.55,1075.43,15027.34,0.00,0.00,0.00,2975.84
"West Tex/New Mexico",Weekly,"2019-11-03 00:00:00",Organic,1.540810912,23102.89,1033.18,372.96,1225.29,15433.61,0.00,0.00,0.00,5037.85
"West Tex/New Mexico",Weekly,"2019-11-10 00:00:00",Organic,1.529260663,22145.73,777.35,345.33,1315.68,15353.48,0.00,0.00,0.00,4353.89
"West Tex/New Mexico",Weekly,"2019-11-17 00:00:00",Organic,1.497165189,17289.77,970.72,298.46,1088.36,11696.89,0.00,0.00,0.00,3235.34
"West Tex/New Mexico",Weekly,"2019-11-24 00:00:00",Organic,1.405642174,21219.36,957.21,398.94,1468.92,14990.82,0.00,0.00,0.00,3403.46
"West Tex/New Mexico",Weekly,"2019-12-01 00:00:00",Organic,1.324473315,17216.82,1045.10,410.55,1000.61,11626.78,0.00,0.00,0.00,3133.79
"West Tex/New Mexico",Weekly,"2019-12-08 00:00:00",Organic,1.244210569,21028.32,939.54,548.82,1608.95,15333.15,0.00,0.00,0.00,2597.86
"West Tex/New Mexico",Weekly,"2019-12-15 00:00:00",Organic,1.219513132,21182.13,883.47,449.57,800.74,16474.76,0.00,0.00,0.00,2573.59
"West Tex/New Mexico",Weekly,"2019-12-22 00:00:00",Organic,1.344338326,19267.25,983.25,370.61,1427.95,13329.36,0.00,0.00,0.00,3156.08
"West Tex/New Mexico",Weekly,"2019-12-29 00:00:00",Organic,1.267322207,19553.42,1276.76,410.82,984.26,13021.05,0.00,0.00,0.00,3860.54
Wichita,Weekly,"2019-01-07 00:00:00",Organic,1.738195172,2134.12,32.04,346.74,0.00,841.71,0.00,0.00,0.00,913.63
Wichita,Weekly,"2019-01-13 00:00:00",Organic,1.763804608,1775.05,34.79,370.96,1.09,583.80,0.00,0.00,0.00,784.40
Wichita,Weekly,"2019-01-20 00:00:00",Organic,1.717439657,2032.27,15.18,348.96,0.00,855.75,0.00,0.00,0.00,812.39
Wichita,Weekly,"2019-01-27 00:00:00",Organic,1.671506149,1990.55,16.26,254.15,0.00,943.95,0.00,0.00,0.00,776.19
Wichita,Weekly,"2019-02-03 00:00:00",Organic,1.659395810,2051.63,4.73,306.12,0.00,836.85,0.00,0.00,0.00,903.94
Wichita,Weekly,"2019-02-10 00:00:00",Organic,1.655953876,2024.04,0.00,332.55,2.17,803.25,0.00,0.00,0.00,886.07
Wichita,Weekly,"2019-02-17 00:00:00",Organic,1.632287363,1776.17,11.10,319.42,0.00,797.61,0.00,0.00,0.00,648.04
Wichita,Weekly,"2019-02-24 00:00:00",Organic,1.615719690,1873.19,6.09,315.80,0.00,870.06,0.00,0.00,0.00,681.24
Wichita,Weekly,"2019-03-03 00:00:00",Organic,1.657631985,2264.64,18.45,426.51,0.00,922.95,0.00,0.00,0.00,896.73
Wichita,Weekly,"2019-03-10 00:00:00",Organic,1.252371145,2783.76,3.25,573.95,3.25,1121.40,0.00,0.00,0.00,1081.91
Wichita,Weekly,"2019-03-17 00:00:00",Organic,1.257814237,2468.49,2.17,438.88,0.00,1057.35,0.00,0.00,0.00,970.09
Wichita,Weekly,"2019-03-24 00:00:00",Organic,1.601711706,2315.91,5.42,408.68,2.17,1157.10,0.00,0.00,0.00,742.54
Wichita,Weekly,"2019-03-31 00:00:00",Organic,1.272029775,2400.18,6.50,560.34,3.25,695.10,0.00,0.00,0.00,1134.98
Wichita,Weekly,"2019-04-07 00:00:00",Organic,1.334472964,2736.85,10.82,554.17,0.00,784.35,0.00,0.00,0.00,1387.51
Wichita,Weekly,"2019-04-14 00:00:00",Organic,1.454848038,2987.97,6.49,550.81,0.00,1001.83,0.00,0.00,0.00,1428.83
Wichita,Weekly,"2019-04-21 00:00:00",Organic,1.724764058,2506.83,11.49,571.33,0.00,861.66,0.00,0.00,0.00,1062.35
Wichita,Weekly,"2019-04-28 00:00:00",Organic,2.171631262,1769.58,1.08,360.39,0.00,662.81,0.00,0.00,0.00,745.30
Wichita,Weekly,"2019-05-05 00:00:00",Organic,1.973770140,1873.50,9.74,366.89,0.00,717.94,0.00,0.00,0.00,778.93
Wichita,Weekly,"2019-05-12 00:00:00",Organic,1.878974601,2378.05,5.00,414.35,1.08,1071.26,0.00,0.00,0.00,886.36
Wichita,Weekly,"2019-05-19 00:00:00",Organic,1.552636417,2800.40,7.30,453.02,0.00,945.39,0.00,0.00,0.00,1394.69
Wichita,Weekly,"2019-05-26 00:00:00",Organic,1.555921425,2457.39,3.25,253.17,0.00,1152.11,0.00,0.00,0.00,1048.86
Wichita,Weekly,"2019-06-02 00:00:00",Organic,1.516613729,2798.68,7.57,374.32,3.25,1250.42,0.00,0.00,0.00,1163.12
Wichita,Weekly,"2019-06-09 00:00:00",Organic,1.552130231,2665.31,15.18,357.77,1.08,1055.91,0.00,0.00,0.00,1235.37
Wichita,Weekly,"2019-06-16 00:00:00",Organic,1.848437553,2634.97,6.36,393.30,0.00,926.49,0.00,0.00,0.00,1308.81
Wichita,Weekly,"2019-06-23 00:00:00",Organic,1.413285180,2826.45,2.17,452.54,0.00,858.90,0.00,0.00,0.00,1512.85
Wichita,Weekly,"2019-06-30 00:00:00",Organic,1.471383316,2078.00,10.83,307.62,0.00,704.55,0.00,0.00,0.00,1055.00
Wichita,Weekly,"2019-07-07 00:00:00",Organic,2.097246434,1671.26,5.42,266.43,0.00,621.60,0.00,0.00,0.00,777.81
Wichita,Weekly,"2019-07-14 00:00:00",Organic,2.105986874,2280.70,3.25,326.96,2.17,813.09,0.00,0.00,0.00,1135.24
Wichita,Weekly,"2019-07-21 00:00:00",Organic,2.128357903,2131.10,3.25,310.82,0.00,702.84,0.00,0.00,0.00,1114.19
Wichita,Weekly,"2019-07-28 00:00:00",Organic,2.104244393,2011.77,1.08,280.40,2.17,723.58,0.00,0.00,0.00,1004.54
Wichita,Weekly,"2019-08-04 00:00:00",Organic,2.132898801,1914.38,15.16,326.99,0.00,707.31,0.00,0.00,0.00,864.92
Wichita,Weekly,"2019-08-11 00:00:00",Organic,2.267520104,1453.03,8.66,270.63,0.00,525.66,0.00,0.00,0.00,648.08
Wichita,Weekly,"2019-08-18 00:00:00",Organic,2.271309966,1520.59,8.11,289.09,0.00,558.47,0.00,0.00,0.00,664.92
Wichita,Weekly,"2019-08-25 00:00:00",Organic,2.268528249,1934.63,6.50,325.89,0.00,768.60,0.00,0.00,0.00,833.65
Wichita,Weekly,"2019-09-01 00:00:00",Organic,2.156311658,1894.93,0.94,311.91,0.00,762.83,0.00,0.00,0.00,819.25
Wichita,Weekly,"2019-09-08 00:00:00",Organic,2.111560462,1841.42,14.07,373.27,8.66,810.86,0.00,0.00,0.00,634.57
Wichita,Weekly,"2019-09-15 00:00:00",Organic,1.821610138,2076.06,6.22,398.12,4.33,776.08,0.00,0.00,0.00,891.31
Wichita,Weekly,"2019-09-22 00:00:00",Organic,1.677213249,1654.29,4.86,299.79,0.00,736.18,0.00,0.00,0.00,613.46
Wichita,Weekly,"2019-09-29 00:00:00",Organic,1.935750170,1244.98,4.33,168.73,0.00,626.19,0.00,0.00,0.00,445.73
Wichita,Weekly,"2019-10-06 00:00:00",Organic,1.693103543,1643.12,6.54,330.47,0.00,587.48,0.00,0.00,0.00,718.62
Wichita,Weekly,"2019-10-13 00:00:00",Organic,1.722092476,1418.37,5.33,284.74,4.38,498.88,0.00,0.00,0.00,625.04
Wichita,Weekly,"2019-10-20 00:00:00",Organic,1.960588062,1329.07,9.25,216.50,1.09,604.80,0.00,0.00,0.00,497.43
Wichita,Weekly,"2019-10-27 00:00:00",Organic,1.580460207,1742.32,8.75,414.39,0.00,465.02,0.00,0.00,0.00,854.16
Wichita,Weekly,"2019-11-03 00:00:00",Organic,1.619149120,1649.83,9.84,301.78,4.37,443.63,0.00,0.00,0.00,890.21
Wichita,Weekly,"2019-11-10 00:00:00",Organic,2.082048721,1289.97,15.81,230.69,0.00,390.73,0.00,0.00,0.00,652.74
Wichita,Weekly,"2019-11-17 00:00:00",Organic,2.105484153,1132.87,7.56,209.95,2.19,307.65,0.00,0.00,0.00,605.53
Wichita,Weekly,"2019-11-24 00:00:00",Organic,1.968988020,1271.62,6.56,227.50,4.38,464.71,0.00,0.00,0.00,568.47
Wichita,Weekly,"2019-12-01 00:00:00",Organic,1.939383530,1313.80,1.09,222.09,0.00,464.65,0.00,0.00,0.00,625.98
Wichita,Weekly,"2019-12-08 00:00:00",Organic,1.953762513,1269.88,4.38,240.72,2.19,456.23,0.00,0.00,0.00,566.37
Wichita,Weekly,"2019-12-15 00:00:00",Organic,1.749001823,1707.41,6.57,256.09,0.00,842.27,0.00,0.00,0.00,602.48
Wichita,Weekly,"2019-12-22 00:00:00",Organic,1.711817841,1816.55,2.19,313.98,3.28,818.12,0.00,0.00,0.00,678.98
Wichita,Weekly,"2019-12-29 00:00:00",Organic,1.481322249,2296.32,0.00,414.21,0.00,755.18,0.00,0.00,0.00,1126.93
California,Weekly,"2019-01-07 00:00:00",Organic,1.917069217,213695.54,35654.84,57498.20,0.00,87473.20,0.00,0.00,0.00,33069.30
California,Weekly,"2019-01-13 00:00:00",Organic,1.865125864,193481.41,40807.42,51413.73,0.00,68537.27,0.00,0.00,0.00,32722.99
California,Weekly,"2019-01-20 00:00:00",Organic,1.869221991,196915.74,33586.00,50295.19,0.00,78085.89,0.00,0.00,0.00,34948.66
California,Weekly,"2019-01-27 00:00:00",Organic,1.818675070,228617.46,32387.91,54760.62,0.00,101528.92,0.00,0.00,0.00,39940.01
California,Weekly,"2019-02-03 00:00:00",Organic,1.494257366,244142.72,54477.75,58384.84,0.00,85620.31,0.00,0.00,0.00,45659.82
California,Weekly,"2019-02-10 00:00:00",Organic,1.611628887,234412.53,46729.88,52842.28,0.00,96837.05,0.00,0.00,0.00,38003.33
California,Weekly,"2019-02-17 00:00:00",Organic,1.734453142,207224.78,41249.67,54963.60,0.00,81635.00,0.00,0.00,0.00,29376.51
California,Weekly,"2019-02-24 00:00:00",Organic,1.807394462,204224.77,35977.71,54411.29,0.00,79087.44,0.00,0.00,0.00,34748.33
California,Weekly,"2019-03-03 00:00:00",Organic,1.827026463,209021.47,37502.20,58631.52,0.00,76738.88,0.00,0.00,0.00,36148.87
California,Weekly,"2019-03-10 00:00:00",Organic,1.817558665,203388.83,29442.94,68902.67,4.30,73710.42,0.00,0.00,0.00,31328.49
California,Weekly,"2019-03-17 00:00:00",Organic,1.615555586,232492.69,31601.14,58080.93,0.00,88513.94,0.00,0.00,0.00,54296.68
California,Weekly,"2019-03-24 00:00:00",Organic,1.578958102,237331.77,46189.73,60443.29,0.00,88741.09,0.00,0.00,0.00,41957.67
California,Weekly,"2019-03-31 00:00:00",Organic,1.835576994,207540.46,35860.21,57154.86,0.00,82604.73,0.00,0.00,0.00,31920.67
California,Weekly,"2019-04-07 00:00:00",Organic,1.682867704,228176.61,40872.72,58067.63,0.00,89701.89,0.00,0.00,0.00,39534.37
California,Weekly,"2019-04-14 00:00:00",Organic,1.414530489,248207.38,47034.90,57134.66,0.00,84341.28,0.00,0.00,0.00,59696.53
California,Weekly,"2019-04-21 00:00:00",Organic,1.736635785,259397.01,40835.23,79681.94,0.00,74777.84,0.00,0.00,0.00,64101.99
California,Weekly,"2019-04-28 00:00:00",Organic,2.076012137,221219.85,44628.39,61693.71,0.00,79245.48,0.00,0.00,0.00,35652.27
California,Weekly,"2019-05-05 00:00:00",Organic,2.159688626,212323.49,44271.37,62395.14,0.00,75072.95,0.00,0.00,0.00,30584.02
California,Weekly,"2019-05-12 00:00:00",Organic,2.048303663,223699.91,36230.09,58260.50,0.00,95642.71,0.00,0.00,0.00,33566.60
California,Weekly,"2019-05-19 00:00:00",Organic,2.053404054,206927.33,30102.92,55058.32,0.00,75743.78,0.00,0.00,0.00,46022.31
California,Weekly,"2019-05-26 00:00:00",Organic,2.098216754,228526.45,39279.78,65723.04,0.00,87231.25,0.00,0.00,0.00,36292.37
California,Weekly,"2019-06-02 00:00:00",Organic,2.170823095,198015.47,33092.26,63840.84,0.00,68380.80,0.00,0.00,0.00,32701.57
California,Weekly,"2019-06-09 00:00:00",Organic,2.124833997,194033.67,25248.60,51064.43,0.00,69127.97,0.00,0.00,0.00,48592.67
California,Weekly,"2019-06-16 00:00:00",Organic,2.112752830,197252.66,34990.48,55083.71,0.00,73838.54,0.00,0.00,0.00,33339.93
California,Weekly,"2019-06-23 00:00:00",Organic,2.201373340,200424.86,32857.57,65887.39,2.33,70926.46,0.00,0.00,0.00,30751.11
California,Weekly,"2019-06-30 00:00:00",Organic,2.214086646,195522.88,35481.36,59579.23,1.48,67500.55,0.00,0.00,0.00,32960.26
California,Weekly,"2019-07-07 00:00:00",Organic,2.239241606,217318.79,40353.09,73568.57,1.43,67253.54,0.00,0.00,0.00,36142.17
California,Weekly,"2019-07-14 00:00:00",Organic,2.301136951,179815.82,36618.04,55296.79,0.00,53084.10,0.00,0.00,0.00,34816.88
California,Weekly,"2019-07-21 00:00:00",Organic,2.340465404,182156.32,37427.33,47490.64,188.31,51471.53,0.00,0.00,0.00,45578.50
California,Weekly,"2019-07-28 00:00:00",Organic,2.334146209,182408.93,36342.57,47193.35,240.33,54445.00,0.00,0.00,0.00,44187.67
California,Weekly,"2019-08-04 00:00:00",Organic,2.277783924,190986.72,41564.11,49549.81,36.89,52735.25,0.00,0.00,0.00,47100.66
California,Weekly,"2019-08-11 00:00:00",Organic,2.301826560,197439.48,38209.93,50313.00,39.20,59921.34,0.00,0.00,0.00,48956.01
California,Weekly,"2019-08-18 00:00:00",Organic,2.250237946,189498.04,41797.95,46070.79,1.49,63184.44,0.00,0.00,0.00,38443.37
California,Weekly,"2019-08-25 00:00:00",Organic,2.226489393,203033.49,49549.62,46033.63,0.00,67382.29,0.00,0.00,0.00,40067.96
